"","group","gender","age","education","country","Arab","Asian","Black","White","Hispanic","Native_Australian","Native_American","Other","NPAS_1","NPAS_2","NPAS_3","NPAS_4","NPAS_5","NPAS_6","NPAS_7","NPAS_8","NPAS_9","NPAS_10","NPAS_11","NPAS_12","NPAS_13","NPAS_14","NPAS_15","NPAS_16","NPAS_17","NPAS_18","NPAS_19","NPAS_20","NPAS_21","NPAS_22","NPAS_23","NPAS_24","NPAS_25","NPAS_26","TIPI_1","TIPI_2","TIPI_3","TIPI_4","TIPI_5","TIPI_6","TIPI_7","TIPI_8","TIPI_9","TIPI_10","TIPI_11","TOTAL_NPAS","Extraversion","Agreeableness","Conscientousness","Emotional_Stability","Openness"
"470",2,2,23,2,185,0,0,0,1,0,0,0,0,3,1,3,1,2,3,4,3,3,1,3,1,1,2,1,2,2,2,4,2,1,2,3,4,2,1,4,2,3,4,5,2,6,5,5,2,4,57,5,6,3,4.5,5.5
"471",2,1,23,2,185,0,0,0,1,0,0,0,0,4,4,5,3,1,5,5,5,4,1,5,1,3,5,1,4,3,4,5,5,4,5,5,5,4,5,3,5,7,7,7,7,4,6,5,2,5,101,2,3.5,4.5,3,6.5
"472",1,3,18,2,200,0,0,0,0,0,0,0,1,1,1,2,5,1,1,5,5,2,5,1,2,1,3,1,1,5,1,1,5,1,1,1,5,5,3,7,1,7,1,7,7,7,1,7,2,5,65,4,7,7,7,6.5
"473",1,2,18,1,200,0,0,0,1,0,0,0,0,1,5,4,1,3,5,5,5,4,4,1,4,5,5,5,4,3,4,2,5,1,2,5,4,1,4,2,1,6,1,2,6,7,1,7,6,6,92,2,7,6.5,7,2
"474",1,2,18,3,200,0,0,0,1,0,0,0,0,1,2,1,2,5,5,5,1,5,3,1,3,4,5,1,1,1,5,1,5,1,5,3,5,3,5,6,1,7,2,6,5,5,5,7,3,4,79,4.5,6,5,6.5,5.5
"475",1,2,18,1,200,0,0,0,1,0,0,0,0,1,1,3,1,5,5,4,4,4,5,1,1,5,4,4,3,3,5,1,5,1,1,5,4,1,3,3,7,7,5,5,6,6,1,5,2,4,80,2.5,3.5,7,4,5.5
"476",1,2,18,2,200,0,0,0,1,0,0,0,0,1,4,4,1,3,5,5,2,5,5,2,4,3,5,5,2,2,5,2,4,1,3,4,4,2,5,2,3,6,6,3,5,6,5,4,3,6,88,2.5,5.5,4.5,3,4
"477",1,2,18,2,200,0,0,0,1,0,0,0,0,1,4,4,1,2,3,4,2,5,1,4,3,4,4,3,3,2,5,2,4,4,3,4,4,2,5,5,5,6,1,6,5,2,4,7,2,5,83,4,2.5,5,7,6
"478",1,1,19,2,200,0,0,0,1,1,0,0,0,1,5,1,2,2,1,5,2,2,1,5,5,2,2,3,1,2,5,5,4,1,1,4,1,4,3,7,6,5,3,5,3,5,3,6,2,2,70,6,3.5,5,5.5,5.5
"479",1,2,19,3,200,0,0,0,1,0,0,0,0,1,5,5,1,5,5,5,4,5,5,5,5,1,5,1,1,1,5,4,1,1,1,1,5,1,5,6,5,7,3,7,5,5,5,5,2,6,84,4.5,4,5,5,6.5
"480",1,2,19,2,200,1,0,0,0,0,0,0,0,1,5,3,1,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3,5,5,3,1,5,5,3,3,6,7,1,6,2,6,3,7,2,7,106,4.5,4,6,7,6
"481",1,2,20,2,200,0,1,0,0,0,0,0,0,1,1,5,1,5,3,1,5,5,5,1,1,5,5,1,4,5,5,1,5,1,1,2,5,1,1,7,2,7,4,7,2,7,1,7,1,1,76,6.5,6.5,7,5.5,7
"482",1,2,20,3,200,0,0,0,1,0,0,0,0,1,2,1,2,1,5,1,2,2,4,1,1,5,4,1,1,4,5,2,4,4,1,5,3,1,1,2,2,5,3,5,6,6,1,6,5,5,64,2,6,6,5.5,4
"483",1,2,21,2,200,0,1,0,0,0,0,0,0,1,1,4,1,4,3,4,1,1,1,3,2,4,5,1,1,3,3,3,3,1,2,4,5,4,2,5,6,3,5,3,1,7,7,1,4,2,67,6,4.5,2,2,3.5
"484",1,1,21,3,200,0,0,0,1,0,0,0,0,1,5,2,1,5,4,4,4,3,4,3,3,2,5,2,4,4,4,5,4,4,1,4,4,4,5,2,4,3,1,6,7,3,5,7,3,6,91,1.5,3.5,3,7,5.5
"485",1,2,21,3,200,1,0,0,0,0,0,0,0,1,2,4,1,3,2,3,1,5,3,3,5,2,5,2,1,1,1,1,5,1,4,3,3,2,5,5,1,6,1,7,6,7,7,7,2,1,69,3.5,7,3.5,7,6.5
"486",1,2,22,2,200,0,0,0,1,0,0,0,0,1,2,2,4,4,5,4,3,4,3,1,2,5,5,5,1,4,1,4,3,5,2,5,5,3,5,6,5,7,7,5,5,7,6,2,1,3,88,4.5,5,4.5,1.5,6
"487",1,2,22,3,200,0,0,0,1,0,0,0,0,1,1,2,1,1,1,1,1,1,3,1,1,1,3,1,1,3,1,2,2,1,1,1,4,1,3,7,3,6,5,6,3,7,1,4,2,4,40,6,6,6.5,3.5,6
"488",1,2,23,3,200,0,1,0,0,0,0,0,0,1,5,3,3,3,3,3,4,5,5,2,3,3,2,3,1,1,3,3,4,4,3,1,5,4,5,7,2,6,5,7,5,7,2,6,1,5,82,5,6.5,6,4.5,7
"489",1,1,24,3,200,0,0,0,1,0,0,0,0,1,3,4,2,3,3,4,2,2,2,1,4,2,1,1,4,2,1,2,1,1,1,1,3,4,4,5,2,3,5,2,5,6,6,3,3,3,59,4,6,2.5,3,3.5
"490",1,1,25,3,200,1,0,1,1,0,0,0,1,1,5,1,1,3,4,5,5,5,5,3,5,2,5,2,1,3,5,3,1,1,1,1,5,3,5,7,7,6,5,5,3,5,1,6,1,5,81,6,3,6.5,4.5,6
"491",1,1,25,2,200,0,0,0,1,0,0,0,0,1,1,3,1,3,1,4,3,3,3,1,3,1,3,1,5,4,2,3,4,1,1,1,4,5,4,5,5,5,3,5,7,7,4,3,3,2,66,3,5,4.5,4,5
"492",1,1,26,4,200,0,1,0,0,0,0,0,0,1,5,4,2,4,3,4,1,3,3,4,5,4,2,1,2,4,1,3,4,1,2,2,4,5,4,5,5,7,2,5,7,3,1,7,1,4,78,3,3,7,6.5,6
"493",1,2,26,4,200,0,0,0,1,0,0,0,0,1,5,4,1,5,5,5,5,4,5,1,5,4,2,1,1,2,5,1,4,1,1,4,5,1,5,3,2,6,5,5,4,4,3,4,2,6,83,3.5,5,5.5,3.5,5.5
"494",1,1,28,2,200,0,0,0,1,0,0,0,0,1,3,5,1,1,4,4,2,4,3,1,4,1,2,1,1,4,1,4,3,1,1,2,4,3,3,3,5,6,2,6,7,7,2,6,1,1,64,2,5,6,6,6.5
"495",1,1,29,4,200,0,0,0,1,0,0,0,0,1,2,3,3,4,2,4,1,5,4,5,4,4,5,1,3,3,1,5,2,2,3,5,3,4,5,4,5,4,4,3,6,6,7,6,2,4,84,3,4.5,2.5,5,4.5
"496",1,2,30,3,200,1,0,0,1,0,0,0,0,1,3,2,2,3,2,4,1,4,3,1,1,1,3,1,1,1,2,1,3,1,4,1,4,1,3,6,5,4,5,4,2,6,3,4,4,1,54,6,4.5,4.5,3.5,4
"497",1,2,30,3,200,0,0,0,1,0,0,0,0,1,5,2,2,5,4,5,2,5,5,4,4,5,5,1,2,3,5,5,5,2,4,4,5,5,4,5,5,6,7,7,2,6,6,2,1,6,99,5.5,4.5,4,1.5,7
"498",1,2,31,4,200,0,0,0,1,0,0,0,0,1,4,4,4,2,4,3,4,4,3,3,2,5,5,1,3,3,5,2,5,1,2,4,3,2,5,2,4,6,5,3,7,4,2,6,7,3,84,1.5,4,6,4.5,2
"499",1,1,31,3,200,0,0,1,1,0,0,0,0,1,5,2,1,4,3,5,4,2,5,1,5,1,4,2,1,4,1,5,2,1,1,1,5,4,5,7,7,7,3,7,4,5,1,7,1,1,75,5.5,3,7,6,7
"500",1,1,31,4,200,1,0,0,1,0,0,0,0,1,5,3,5,5,5,5,5,5,4,5,4,5,5,3,4,5,5,5,5,2,5,5,5,4,5,4,4,3,5,7,5,2,1,5,2,7,115,3.5,3,5,4,6.5
"501",1,1,33,4,200,0,0,0,1,0,0,0,0,1,2,4,2,2,4,4,1,4,4,2,2,1,2,1,2,2,4,5,1,2,1,4,2,2,2,3,5,6,1,3,5,4,2,7,7,2,63,3,3.5,6,7,2
"502",1,1,36,3,200,0,1,0,0,0,0,0,0,1,4,2,2,4,2,4,1,4,3,5,4,1,4,3,2,3,4,5,2,3,2,4,5,4,5,6,3,5,2,7,5,5,5,6,2,3,83,4.5,5,4,6,6.5
"503",1,2,37,3,200,0,0,0,1,0,0,0,0,1,4,2,2,4,4,5,5,5,3,1,5,3,5,4,3,3,5,4,3,1,1,3,5,5,4,6,2,6,2,7,1,7,3,5,5,6,90,6.5,6.5,5.5,5.5,5
"504",1,2,38,2,200,0,0,0,1,0,0,0,0,1,5,1,5,5,5,5,5,5,5,1,5,5,4,5,1,5,5,1,5,3,1,5,5,2,5,2,4,7,1,7,5,6,2,7,1,6,100,2.5,5,6.5,7,7
"505",1,2,43,3,200,0,0,0,1,0,0,0,0,1,2,2,1,4,5,5,1,5,1,1,4,4,4,1,2,3,1,1,5,5,1,5,5,3,5,3,5,1,7,5,5,7,5,2,1,5,77,3,5,2,1.5,6
"506",1,1,43,3,200,0,0,0,1,0,0,0,0,1,5,2,1,5,5,5,2,5,3,3,5,4,5,4,2,3,5,5,2,5,1,4,5,5,4,5,5,4,6,5,4,3,4,5,4,4,96,4.5,3,4,3.5,4.5
"507",1,1,44,2,200,0,0,1,0,0,0,0,0,1,5,2,1,2,2,4,4,2,4,1,4,1,1,4,2,4,1,2,2,1,2,5,4,2,4,3,2,2,2,6,3,5,5,6,3,3,67,4,5.5,2.5,6,5.5
"508",1,2,45,4,200,0,0,0,1,0,0,0,0,1,1,5,3,3,5,3,1,5,5,1,3,5,5,1,5,5,1,1,3,5,1,5,5,1,5,1,1,4,7,7,7,4,1,4,1,4,84,1,5.5,5.5,2.5,7
"509",1,1,45,4,200,0,0,0,1,0,0,0,0,1,4,5,2,4,5,4,5,3,5,1,4,3,3,1,3,4,5,1,5,1,4,4,5,3,5,2,1,6,5,6,7,5,4,5,3,4,90,1.5,6,5,4,5.5
"510",1,1,48,4,200,0,0,0,1,0,0,0,0,1,5,5,4,5,5,5,3,4,4,3,5,3,5,1,4,3,5,5,5,1,4,5,5,5,4,2,3,6,5,3,7,6,4,6,1,7,104,1.5,5.5,5,4.5,5
"511",1,1,48,3,200,0,0,1,0,0,0,0,0,1,2,1,1,4,1,4,1,3,1,1,4,1,1,1,1,1,4,1,1,1,1,1,2,1,1,6,5,7,2,6,6,6,1,6,3,5,42,4,4.5,7,6,5.5
"512",1,2,48,4,200,0,0,1,0,0,0,0,1,1,4,1,1,4,5,4,5,5,4,1,1,5,1,1,1,1,5,1,5,1,2,5,1,1,5,5,6,7,6,6,5,3,5,3,5,5,71,4,2.5,5,2.5,4.5
"513",1,2,49,4,200,0,0,0,1,0,0,0,0,1,1,5,1,5,4,5,1,5,5,1,5,5,4,1,1,1,1,1,2,1,4,4,5,5,5,6,6,6,5,7,2,6,2,2,2,5,79,6,4,6,2.5,6.5
"514",1,2,49,4,200,0,0,0,1,0,0,0,0,1,3,1,1,4,1,5,3,3,4,1,5,4,5,1,3,1,5,1,5,1,1,1,5,1,5,6,2,7,3,5,4,6,1,6,5,1,71,5,6,7,5.5,4
"515",1,1,50,4,200,0,0,0,1,0,0,0,0,1,5,5,2,5,5,5,5,5,5,5,5,5,4,1,5,5,5,5,3,1,5,5,4,5,5,7,1,7,1,4,7,7,1,7,7,6,111,4,7,7,7,2.5
"516",1,1,51,3,200,0,0,0,1,0,0,0,0,1,2,4,1,5,5,5,1,4,5,1,5,4,3,1,1,4,5,1,4,1,4,5,5,4,5,4,5,6,3,6,6,6,2,6,2,5,86,3,4.5,6,5.5,6
"517",1,2,52,3,200,0,0,0,1,0,0,0,0,1,5,5,3,4,5,5,3,5,5,1,5,5,3,1,1,1,5,1,3,4,4,4,3,3,5,1,1,7,5,4,7,7,5,6,4,6,90,1,7,5,4.5,4
"518",1,1,52,3,200,0,0,0,1,0,0,0,0,1,2,2,4,4,3,3,2,3,4,1,2,1,5,1,1,2,5,1,2,1,1,5,4,2,5,5,5,3,2,7,3,2,3,3,6,2,67,5,2.5,4,4.5,4.5
"519",1,2,53,3,200,0,0,0,1,0,0,0,0,1,2,5,1,1,5,2,1,5,5,1,2,5,4,1,4,4,3,1,4,5,3,5,2,1,4,2,3,6,7,7,7,6,2,6,6,6,77,1.5,5.5,6,3.5,4.5
"520",1,1,53,4,200,0,0,0,1,0,0,0,0,1,2,2,2,4,4,4,1,5,5,1,4,5,3,1,2,4,5,2,4,1,2,5,4,4,5,2,1,7,2,5,3,3,1,6,2,2,82,3.5,5,7,6,5.5
"521",1,2,54,4,200,0,0,0,1,0,0,0,0,1,5,1,1,3,5,5,2,5,4,1,5,1,3,1,1,1,5,1,3,1,5,5,3,3,3,5,1,7,6,7,6,7,1,6,2,7,74,3.5,7,7,4,6.5
"522",1,2,54,4,200,0,0,0,1,0,0,0,0,1,3,5,4,3,3,5,1,4,5,1,5,5,4,1,5,4,5,1,5,1,3,5,3,1,4,1,5,3,5,6,7,7,5,5,7,4,87,1,5,3,4,3.5
"523",1,1,55,3,200,0,0,0,1,0,0,0,0,1,5,5,2,5,4,5,1,5,5,1,5,5,5,1,1,1,5,4,3,1,1,1,5,4,5,1,1,7,1,6,7,7,5,7,2,4,86,1,7,5,7,6
"524",1,2,56,4,200,0,1,0,0,0,0,0,0,1,5,1,3,4,2,5,1,4,4,3,5,2,4,3,1,1,1,2,2,1,3,3,3,5,4,5,1,1,1,6,3,7,1,7,5,5,73,5,7,4,7,4.5
"525",1,2,57,3,200,0,0,0,1,0,0,0,0,1,1,4,2,2,4,3,3,1,3,1,3,4,3,1,3,4,3,1,3,1,5,5,3,1,4,1,5,5,4,3,6,4,1,5,1,5,69,1.5,3.5,6,4.5,5
"526",1,2,60,4,200,0,0,0,1,0,0,0,0,1,2,4,3,5,5,1,1,4,5,1,3,1,5,1,4,2,1,3,1,1,1,1,5,5,3,3,1,6,6,7,7,7,2,5,1,6,69,2,7,6,3.5,7
"527",1,1,60,4,200,0,0,0,1,0,0,0,0,1,5,3,2,4,5,5,3,4,5,3,4,4,5,1,1,2,5,1,2,1,4,3,3,5,5,4,1,6,2,6,2,7,1,5,3,3,86,5,7,6.5,5.5,5.5
"528",1,2,60,3,200,0,0,0,1,0,0,0,0,1,5,4,3,5,5,4,3,4,5,2,5,3,1,3,5,4,3,4,4,1,4,5,5,4,5,6,2,7,3,7,6,6,4,4,1,6,97,4,6,5.5,4.5,7
"529",1,2,61,4,200,0,0,0,1,0,0,0,0,1,5,3,4,5,5,5,2,5,5,1,5,5,5,1,1,3,5,1,5,1,1,5,5,5,5,3,3,6,3,7,5,5,2,6,2,6,94,3,5,6,5.5,6.5
"530",1,2,18,2,200,0,1,0,0,0,0,0,0,2,4,3,4,3,5,5,5,3,5,1,5,5,4,1,4,4,3,2,5,5,4,5,4,5,5,6,6,5,6,7,5,6,2,5,2,5,101,4.5,4,5.5,3.5,6.5
"531",1,2,18,2,200,0,0,0,1,0,0,0,0,2,5,5,4,3,2,5,5,5,4,5,5,2,5,2,2,5,4,5,5,2,1,5,5,5,5,3,2,6,2,6,5,3,2,6,2,7,103,3,4.5,6,6,6
"532",1,2,18,2,200,0,1,0,1,0,0,0,0,2,5,4,2,1,3,5,3,4,3,2,3,4,3,4,3,3,5,4,4,2,2,5,5,2,3,5,3,6,7,5,5,6,2,3,1,5,86,4,5.5,6,2,6
"533",1,2,18,2,200,0,0,0,0,1,1,0,0,2,2,5,5,1,1,2,1,1,5,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,7,6,2,3,6,2,5,6,6,1,47,2.5,1.5,4.5,6,2.5
"534",1,2,18,2,200,0,0,0,0,1,0,0,0,2,5,5,3,4,5,5,3,4,3,4,4,3,4,1,2,3,5,5,3,4,3,5,5,2,5,2,4,6,1,3,5,4,5,6,4,4,97,2.5,4,4.5,6.5,3.5
"535",1,2,18,2,200,0,1,0,0,0,0,0,0,2,5,4,1,2,5,2,4,3,3,5,2,3,3,2,2,5,5,4,4,5,4,3,4,4,5,6,1,7,2,7,5,7,5,6,1,5,91,4.5,7,5,6,7
"536",1,1,18,2,200,0,0,0,1,0,0,0,0,2,4,4,4,5,1,4,3,2,4,4,4,3,3,2,2,4,2,5,1,1,1,2,4,4,4,2,6,6,5,6,6,4,5,5,3,5,79,2,3,4.5,4,5.5
"537",1,2,19,2,200,0,1,0,1,0,0,0,0,2,3,4,3,5,4,4,3,4,5,4,3,4,4,3,2,4,4,3,3,2,2,2,5,3,5,3,2,4,4,5,6,7,3,5,2,3,90,2.5,6.5,4.5,4.5,5.5
"538",1,1,19,2,200,0,0,0,0,1,0,0,0,2,5,3,3,4,2,4,2,4,2,2,4,2,2,4,2,3,4,3,3,1,1,4,5,4,5,5,6,7,5,7,2,5,4,6,6,5,80,5.5,3.5,5.5,4.5,4.5
"539",1,2,19,2,200,0,0,0,1,0,0,0,0,2,3,4,3,4,4,4,4,4,4,1,4,5,5,2,5,4,5,2,4,5,2,5,4,2,4,3,2,5,6,6,5,7,5,3,3,6,95,3,6.5,4,2.5,5.5
"540",1,2,19,1,200,0,0,0,1,0,0,0,0,2,5,5,3,4,4,4,5,5,3,2,5,5,4,5,5,5,5,3,4,4,4,4,5,5,5,1,6,5,6,2,6,5,2,2,5,5,110,1.5,3.5,5.5,2,2.5
"541",1,1,19,2,200,0,0,0,1,0,0,0,0,2,4,4,4,4,4,3,5,3,4,4,4,4,4,1,5,4,5,5,4,1,1,4,4,4,3,3,5,5,2,5,6,2,1,4,1,4,94,2.5,2.5,6,5,6
"542",1,2,19,2,200,0,0,0,1,0,0,0,0,2,5,4,4,4,5,5,5,4,4,3,4,4,3,3,2,3,5,4,4,5,2,5,4,2,4,2,3,5,6,7,6,5,3,2,2,5,99,2,5,5,2,6.5
"543",1,1,20,2,200,0,0,1,0,0,0,0,0,2,2,4,2,4,3,4,1,2,4,4,2,1,2,4,2,4,4,5,2,1,1,1,3,3,4,6,3,5,5,6,5,7,5,4,1,3,71,4.5,6,4,3.5,6.5
"544",1,1,20,2,200,0,0,0,1,0,0,0,0,2,4,4,5,5,4,5,5,5,5,3,5,3,4,1,4,4,4,3,4,3,2,3,5,5,5,1,6,5,5,7,7,2,7,6,6,5,102,1,2,3,4.5,4.5
"545",1,2,20,2,200,0,0,0,1,0,0,0,0,2,5,3,1,3,5,3,4,3,3,2,2,3,2,4,2,2,5,4,3,5,2,5,4,1,4,6,1,5,3,7,5,7,5,3,1,4,82,4.5,7,4,4,7
"546",1,1,20,2,200,0,0,0,1,0,0,0,0,2,5,4,4,4,3,5,4,5,4,3,4,5,4,3,4,3,5,5,4,2,2,2,5,2,5,5,6,2,2,7,6,6,6,7,1,6,98,3.5,4,2,6.5,7
"547",1,2,20,3,200,0,1,0,0,0,0,0,0,2,4,5,2,2,4,5,4,2,5,4,5,4,4,2,4,4,5,5,4,1,1,2,4,1,4,1,5,7,5,2,7,5,1,5,5,6,89,1,4,7,4,2.5
"548",1,1,20,2,200,0,0,0,1,0,0,0,0,2,5,2,4,4,1,4,1,4,4,1,2,1,4,4,1,5,1,5,1,4,1,1,5,4,4,6,5,3,2,6,5,6,7,7,1,5,75,4.5,4.5,2,6.5,6.5
"549",1,1,20,2,200,0,1,0,0,0,0,0,0,2,4,5,2,3,4,4,2,3,5,4,4,4,4,2,4,4,4,4,3,2,3,2,4,4,3,7,6,6,6,2,7,4,3,5,6,5,89,4,3,5.5,3.5,2
"550",1,1,20,2,200,0,1,0,0,1,0,0,0,2,4,2,1,2,2,3,2,2,3,4,5,2,3,2,2,3,2,4,3,1,2,1,3,3,4,6,1,7,2,7,6,7,1,7,2,1,67,4,7,7,6.5,6.5
"551",1,2,21,3,200,0,0,0,1,0,0,0,0,2,1,4,5,5,5,1,2,5,5,1,4,5,4,5,5,5,5,1,5,5,4,5,5,3,5,2,5,2,3,7,7,6,7,6,1,4,102,1.5,4.5,1.5,5.5,7
"552",1,3,21,3,200,0,1,0,0,0,0,0,0,2,3,4,2,4,3,4,4,4,4,4,3,3,3,1,5,3,4,3,5,4,1,4,4,3,4,3,4,4,6,4,3,3,5,1,5,2,88,4,3.5,3.5,1.5,3.5
"553",1,2,21,3,200,0,0,0,1,0,0,0,0,2,5,3,4,5,4,5,5,4,4,4,5,3,5,3,1,1,5,1,5,1,1,5,4,1,5,5,2,6,2,6,5,6,3,6,2,6,91,4,6,5.5,6,6
"554",1,1,21,3,200,0,1,0,0,0,0,0,0,2,3,3,2,2,3,4,3,3,3,5,4,2,3,2,3,4,3,5,3,1,1,1,4,3,3,5,5,5,3,4,4,4,3,6,4,3,75,4.5,3.5,5,5.5,4
"555",1,2,22,3,200,0,1,0,0,0,0,0,0,2,3,1,2,2,2,2,2,2,2,1,3,3,4,4,3,2,1,1,3,2,4,4,2,3,4,1,3,3,7,5,7,5,5,3,3,5,64,1,5,3,2,5
"556",1,2,22,3,200,0,0,0,1,1,0,0,0,2,3,4,2,5,3,4,3,4,5,1,5,5,3,2,5,4,2,3,3,2,3,3,4,2,4,4,2,5,5,5,6,7,6,7,4,5,86,3,6.5,3.5,5,4.5
"557",1,1,22,2,200,0,0,0,1,1,0,0,0,2,4,4,3,5,3,5,2,4,4,4,4,2,3,2,3,3,4,5,1,3,2,4,4,4,4,5,4,6,6,7,5,7,5,3,4,5,88,4,5.5,4.5,2.5,5.5
"558",1,1,22,3,200,0,0,0,1,0,0,0,0,2,4,4,4,5,3,5,1,4,4,5,5,2,5,4,2,3,2,5,2,5,1,3,5,4,4,3,5,6,3,7,5,5,5,6,1,5,93,3,4,4.5,5.5,7
"559",1,2,23,2,200,0,0,1,1,0,0,0,0,2,3,4,3,3,3,2,1,2,2,2,4,2,3,3,2,2,4,1,3,1,1,1,2,2,3,5,6,6,5,4,5,7,1,4,2,5,61,4,4.5,6.5,3.5,5
"560",1,2,23,2,200,0,0,0,1,0,0,0,0,2,3,5,4,4,4,5,5,5,3,1,5,3,1,2,2,3,4,1,4,4,2,5,5,1,4,5,6,5,7,6,3,6,5,2,3,3,87,5,4,4,1.5,5.5
"561",1,1,23,3,200,0,0,0,1,0,0,0,0,2,5,4,2,4,4,5,2,2,3,3,5,1,3,2,1,1,4,1,3,1,1,2,3,5,4,6,4,3,3,6,3,5,3,6,5,4,73,5.5,4.5,4,5.5,4.5
"562",1,2,23,4,200,0,0,0,0,0,0,0,1,2,1,3,1,2,3,3,2,2,3,1,1,1,3,1,1,3,3,1,3,3,3,3,3,1,4,7,5,5,5,5,5,7,1,4,1,4,57,5,5,6,3.5,6
"563",1,2,23,3,200,0,1,0,1,0,0,0,0,2,4,2,5,5,5,2,5,5,5,2,2,5,4,5,2,5,5,2,4,5,4,5,5,2,5,2,2,6,3,6,6,6,4,5,3,6,102,2,6,5,5,5.5
"564",1,1,23,2,200,0,0,0,1,0,0,0,0,2,4,3,2,3,2,4,4,4,3,1,5,3,2,3,3,3,4,3,2,2,1,2,3,5,2,5,5,6,2,6,5,6,3,6,2,4,75,4,4.5,5.5,6,6
"565",1,1,24,2,200,0,0,0,1,0,0,0,0,2,5,3,3,1,4,4,4,2,3,4,4,3,3,5,5,3,4,5,3,1,1,5,4,5,4,6,2,6,1,6,5,5,6,7,3,6,90,4.5,5.5,4,7,5.5
"566",1,1,24,4,200,0,0,0,1,0,0,0,0,2,4,1,1,5,5,1,4,5,5,1,1,2,1,1,1,1,5,1,5,1,5,5,5,1,5,5,7,7,5,5,6,2,1,7,1,2,74,3.5,1.5,7,5,6
"567",1,2,24,4,200,0,1,0,0,0,0,0,0,2,5,3,2,4,4,5,3,4,4,3,5,3,2,3,2,3,5,3,5,3,3,5,5,3,4,6,3,6,4,6,5,7,3,5,6,7,93,4.5,6,5.5,4.5,4
"568",1,1,25,3,200,0,0,0,1,0,0,0,0,2,4,3,2,5,4,5,1,4,3,1,5,2,4,1,1,2,4,2,2,1,1,2,5,3,5,6,2,1,1,7,3,6,6,6,2,6,74,5.5,6,1.5,6.5,6.5
"569",1,1,25,3,200,0,0,0,1,0,0,0,0,2,5,4,2,5,5,5,5,5,3,5,4,4,4,5,5,3,5,5,3,3,2,4,4,4,4,6,3,4,5,5,4,6,5,6,3,7,105,5,5.5,3.5,4.5,5
"570",1,2,25,4,200,0,0,0,1,0,0,0,0,2,5,2,3,4,3,1,3,4,4,2,1,1,4,1,2,2,5,1,4,2,2,1,5,2,4,2,4,6,5,7,5,6,5,3,3,7,70,2.5,5,4.5,3,6
"571",1,2,25,3,200,0,0,0,1,0,0,0,0,2,1,5,1,1,4,1,5,2,3,1,1,5,1,1,4,4,1,1,2,5,1,4,4,1,1,3,2,5,5,6,7,7,7,4,1,1,62,2,6.5,3,3.5,6.5
"572",1,1,25,2,200,0,0,0,1,0,0,0,0,2,3,4,1,4,2,3,2,4,4,1,1,4,3,1,4,4,4,1,3,1,1,3,3,1,3,2,4,3,5,5,6,5,3,4,5,3,67,2,4.5,4,3.5,4
"573",1,1,25,2,200,0,1,0,1,0,0,0,1,2,5,4,4,3,4,5,2,4,5,5,4,3,5,2,5,5,5,5,3,4,2,4,5,4,3,2,6,6,3,6,7,5,1,5,2,6,102,1.5,3.5,6.5,5,6
"574",1,1,26,3,200,0,0,0,1,0,0,0,0,2,2,4,2,3,3,4,2,3,4,3,4,2,4,2,2,2,2,4,4,1,2,4,3,4,4,5,4,5,4,6,5,5,2,5,5,5,76,4,4.5,5.5,4.5,4.5
"575",1,2,26,3,200,0,0,0,1,0,0,0,0,2,1,4,3,1,1,4,1,1,3,3,4,1,3,1,2,4,1,2,4,1,1,1,4,1,1,1,5,3,7,4,6,5,5,3,5,3,55,1.5,4,3,2,3.5
"576",1,1,26,4,200,0,0,0,1,0,0,0,0,2,4,3,2,5,4,5,3,5,5,1,5,4,4,4,2,4,5,2,3,4,5,5,4,5,4,1,2,7,1,5,7,2,1,6,5,6,99,1,4,7,6.5,4
"577",1,2,27,4,200,0,0,0,0,0,0,0,1,2,5,3,2,4,4,2,4,2,4,1,4,1,1,1,2,2,4,1,2,4,1,5,2,4,4,6,5,2,5,3,4,6,3,5,2,4,71,5,4.5,3.5,4,4.5
"578",1,2,27,3,200,0,0,1,0,0,0,0,1,2,1,5,4,3,1,1,2,2,4,3,1,3,3,4,4,3,4,5,3,1,1,1,3,2,3,2,4,7,4,4,7,7,1,7,4,2,69,1.5,5.5,7,5.5,4
"579",1,1,27,4,200,0,0,0,1,1,0,0,0,2,5,2,1,1,2,4,1,2,4,4,5,2,4,3,2,2,4,5,2,1,1,1,2,1,2,2,2,6,2,6,7,6,3,7,5,5,65,1.5,6,5.5,6.5,4.5
"580",1,2,28,4,200,0,1,0,1,0,0,0,0,2,4,4,3,3,4,5,2,4,4,1,4,3,4,2,1,3,5,1,3,4,2,5,4,3,3,2,3,6,6,5,7,6,2,5,4,6,83,1.5,5.5,6,3.5,4.5
"581",1,2,28,4,200,0,0,0,1,0,0,0,0,2,4,3,3,4,4,4,4,5,5,1,4,4,3,1,1,4,5,4,2,4,3,3,5,1,5,2,5,7,6,6,4,7,2,6,4,1,88,3,5,6.5,4,5
"582",1,1,29,2,200,0,0,0,1,0,0,0,0,2,4,4,2,4,2,4,4,4,4,5,4,2,5,1,2,3,3,4,3,1,1,2,4,3,4,2,7,3,6,6,6,5,3,7,3,2,81,2,3,4,4.5,5.5
"583",1,1,29,2,200,0,0,0,1,0,0,0,1,2,5,4,4,4,3,5,4,4,3,5,3,2,4,4,2,3,3,5,4,3,5,4,5,5,5,5,6,4,6,7,5,4,3,5,2,5,100,4,3,4.5,3.5,6.5
